"region","titleType","startYear","Freq","Country","Latitude","Longitude"
"AT","movie","1975",52,"Austria",47.3333,13.3333
"AT","tvEpisode","2015",164,"Austria",47.3333,13.3333
"AT","tvEpisode","1960",1,"Austria",47.3333,13.3333
"AT","videoGame","1995",4,"Austria",47.3333,13.3333
"AT","movie","2020",291,"Austria",47.3333,13.3333
"AT","videoGame","1974",1,"Austria",47.3333,13.3333
"AT","videoGame","2009",3,"Austria",47.3333,13.3333
"AT","tvEpisode","1975",4,"Austria",47.3333,13.3333
"AT","movie","1992",113,"Austria",47.3333,13.3333
"AT","movie","1964",127,"Austria",47.3333,13.3333
"AT","tvEpisode","2002",25,"Austria",47.3333,13.3333
"AT","tvEpisode","1973",3,"Austria",47.3333,13.3333
"AT","movie","1974",45,"Austria",47.3333,13.3333
"AT","tvEpisode","1965",1,"Austria",47.3333,13.3333
"AT","tvEpisode","2009",26,"Austria",47.3333,13.3333
"AT","movie","2000",86,"Austria",47.3333,13.3333
"AT","movie","1961",136,"Austria",47.3333,13.3333
"AT","movie","1960",154,"Austria",47.3333,13.3333
"AT","videoGame","2016",2,"Austria",47.3333,13.3333
"AT","movie","2007",77,"Austria",47.3333,13.3333
"AT","tvEpisode","1977",14,"Austria",47.3333,13.3333
"AT","tvEpisode","1997",10,"Austria",47.3333,13.3333
"AT","movie","1983",52,"Austria",47.3333,13.3333
"AT","videoGame","2017",5,"Austria",47.3333,13.3333
"AT","movie","1986",80,"Austria",47.3333,13.3333
"AT","movie","1973",55,"Austria",47.3333,13.3333
"AT","tvEpisode","2003",24,"Austria",47.3333,13.3333
"AT","videoGame","2018",1,"Austria",47.3333,13.3333
"AT","videoGame","2004",5,"Austria",47.3333,13.3333
"AT","tvEpisode","2010",49,"Austria",47.3333,13.3333
"AT","videoGame","1997",2,"Austria",47.3333,13.3333
"AT","tvEpisode","1969",10,"Austria",47.3333,13.3333
"AT","videoGame","1996",2,"Austria",47.3333,13.3333
"AT","movie","1971",61,"Austria",47.3333,13.3333
"AT","videoGame","1991",2,"Austria",47.3333,13.3333
"AT","tvEpisode","1983",2,"Austria",47.3333,13.3333
"AT","movie","1980",49,"Austria",47.3333,13.3333
"AT","tvEpisode","1988",6,"Austria",47.3333,13.3333
"AT","tvEpisode","1984",10,"Austria",47.3333,13.3333
"AT","movie","1953",343,"Austria",47.3333,13.3333
"AT","tvEpisode","1970",14,"Austria",47.3333,13.3333
"AT","tvEpisode","1992",4,"Austria",47.3333,13.3333
"AT","tvEpisode","2007",15,"Austria",47.3333,13.3333
"AT","movie","1962",129,"Austria",47.3333,13.3333
"AT","tvEpisode","1989",3,"Austria",47.3333,13.3333
"AT","movie","1965",113,"Austria",47.3333,13.3333
"AT","tvEpisode","2011",56,"Austria",47.3333,13.3333
"AT","movie","1978",43,"Austria",47.3333,13.3333
"AT","tvEpisode","2012",98,"Austria",47.3333,13.3333
"AT","videoGame","2015",4,"Austria",47.3333,13.3333
"AT","videoGame","2000",1,"Austria",47.3333,13.3333
"AT","movie","2021",183,"Austria",47.3333,13.3333
"AT","movie","1985",64,"Austria",47.3333,13.3333
"AT","movie","1998",83,"Austria",47.3333,13.3333
"AT","tvEpisode","1972",23,"Austria",47.3333,13.3333
"AT","tvEpisode","1978",15,"Austria",47.3333,13.3333
"AT","videoGame","2021",1,"Austria",47.3333,13.3333
"AT","movie","1966",103,"Austria",47.3333,13.3333
"AT","tvEpisode","2022",1,"Austria",47.3333,13.3333
"AT","videoGame","1992",4,"Austria",47.3333,13.3333
"AT","videoGame","2005",1,"Austria",47.3333,13.3333
"AT","movie","1956",272,"Austria",47.3333,13.3333
"AU","tvEpisode","2005",480,"Australia",-27,133
"AU","tvEpisode","1957",18,"Australia",-27,133
"AU","movie","1977",198,"Australia",-27,133
"AU","videoGame","2006",22,"Australia",-27,133
"AU","tvEpisode","2013",248,"Australia",-27,133
"AU","movie","1954",102,"Australia",-27,133
"AU","videoGame","2007",24,"Australia",-27,133
"AU","movie","1959",112,"Australia",-27,133
"AU","tvEpisode","1996",130,"Australia",-27,133
"AU","movie","1993",283,"Australia",-27,133
"AU","movie","1981",235,"Australia",-27,133
"AU","movie","2014",1056,"Australia",-27,133
"AU","videoGame","1976",1,"Australia",-27,133
"AU","movie","2013",936,"Australia",-27,133
"AU","movie","1996",309,"Australia",-27,133
"AU","videoGame","1986",2,"Australia",-27,133
"AU","movie","1987",326,"Australia",-27,133
"AU","tvEpisode","1962",12,"Australia",-27,133
"AU","videoGame","1985",1,"Australia",-27,133
"AU","tvEpisode","2001",354,"Australia",-27,133
"AU","videoGame","2010",18,"Australia",-27,133
"AU","videoGame","2019",23,"Australia",-27,133
"AU","tvEpisode","1993",210,"Australia",-27,133
"AU","videoGame","2002",22,"Australia",-27,133
"AU","movie","1989",273,"Australia",-27,133
"AU","movie","1969",173,"Australia",-27,133
"AU","movie","1984",260,"Australia",-27,133
"AU","videoGame","2001",11,"Australia",-27,133
"AU","movie","1999",359,"Australia",-27,133
"AU","tvEpisode","1959",5,"Australia",-27,133
"AU","movie","1955",107,"Australia",-27,133
"AU","tvEpisode","2019",460,"Australia",-27,133
"AU","movie","2017",1520,"Australia",-27,133
"AU","tvEpisode","1979",46,"Australia",-27,133
"AU","movie","2010",716,"Australia",-27,133
"AU","movie","2019",2284,"Australia",-27,133
"AU","tvEpisode","2021",222,"Australia",-27,133
"AU","tvEpisode","1976",47,"Australia",-27,133
"AU","videoGame","2020",33,"Australia",-27,133
"AU","movie","1951",109,"Australia",-27,133
"AU","tvEpisode","1961",34,"Australia",-27,133
"AU","movie","1995",300,"Australia",-27,133
"AU","movie","1990",269,"Australia",-27,133
"AU","movie","2004",416,"Australia",-27,133
"AU","videoGame","2008",21,"Australia",-27,133
"AU","movie","2026",2,"Australia",-27,133
"AU","tvEpisode","2006",431,"Australia",-27,133
"AU","tvEpisode","1971",58,"Australia",-27,133
"AU","movie","2018",1931,"Australia",-27,133
"AU","tvEpisode","1998",189,"Australia",-27,133
"AU","tvEpisode","1986",126,"Australia",-27,133
"AU","tvEpisode","1982",93,"Australia",-27,133
"AU","videoGame","1994",7,"Australia",-27,133
"AU","videoGame","2011",16,"Australia",-27,133
"AU","tvEpisode","1964",29,"Australia",-27,133
"AU","movie","2015",1071,"Australia",-27,133
"AU","movie","1968",125,"Australia",-27,133
"AU","movie","2022",169,"Australia",-27,133
"AU","tvEpisode","1974",49,"Australia",-27,133
"AU","tvEpisode","1967",1,"Australia",-27,133
"AU","tvEpisode","2017",379,"Australia",-27,133
"AU","movie","1988",317,"Australia",-27,133
"AU","movie","1978",185,"Australia",-27,133
"AU","movie","1957",108,"Australia",-27,133
"AU","tvEpisode","1994",174,"Australia",-27,133
"AU","tvEpisode","2004",418,"Australia",-27,133
"AU","videoGame","2022",4,"Australia",-27,133
"AU","movie","1979",209,"Australia",-27,133
"AU","tvEpisode","2012",159,"Australia",-27,133
"AU","movie","2024",10,"Australia",-27,133
"AU","movie","2008",680,"Australia",-27,133
"AU","movie","1975",222,"Australia",-27,133
"AU","tvEpisode","2018",432,"Australia",-27,133
"AU","videoGame","1972",1,"Australia",-27,133
"AU","tvEpisode","1985",98,"Australia",-27,133
"AU","videoGame","2004",22,"Australia",-27,133
"AU","movie","1983",248,"Australia",-27,133
"AU","videoGame","1995",11,"Australia",-27,133
"AU","tvEpisode","1963",28,"Australia",-27,133
"AU","movie","1991",236,"Australia",-27,133
"AU","movie","2011",738,"Australia",-27,133
"AU","tvEpisode","1981",16,"Australia",-27,133
"AU","movie","1982",270,"Australia",-27,133
"AU","tvEpisode","1966",3,"Australia",-27,133
"AU","tvEpisode","1984",132,"Australia",-27,133
"AU","tvEpisode","2007",379,"Australia",-27,133
"AU","movie","2016",1189,"Australia",-27,133
"AU","videoGame","1998",7,"Australia",-27,133
"AU","videoGame","2018",24,"Australia",-27,133
"AU","movie","2009",780,"Australia",-27,133
"AU","tvEpisode","1969",54,"Australia",-27,133
"AU","tvEpisode","1991",241,"Australia",-27,133
"AU","videoGame","2014",15,"Australia",-27,133
"AU","tvEpisode","1965",5,"Australia",-27,133
"AU","movie","1950",89,"Australia",-27,133
"AU","tvEpisode","1999",252,"Australia",-27,133
"AU","movie","1976",237,"Australia",-27,133
"AU","movie","2001",370,"Australia",-27,133
"AU","tvEpisode","1973",83,"Australia",-27,133
"AU","videoGame","2013",17,"Australia",-27,133
"AU","tvEpisode","2015",233,"Australia",-27,133
"AU","tvEpisode","1980",34,"Australia",-27,133
"AU","tvEpisode","1958",2,"Australia",-27,133
"AU","videoGame","2012",16,"Australia",-27,133
"AU","movie","1963",59,"Australia",-27,133
"AU","movie","2028",1,"Australia",-27,133
"AU","videoGame","1997",7,"Australia",-27,133
"AU","videoGame","1999",10,"Australia",-27,133
"AU","movie","2020",1816,"Australia",-27,133
"AU","tvEpisode","1975",57,"Australia",-27,133
"AU","tvEpisode","2008",239,"Australia",-27,133
"AU","tvEpisode","2014",219,"Australia",-27,133
"AU","videoGame","2003",19,"Australia",-27,133
"AU","tvEpisode","1970",71,"Australia",-27,133
"AU","movie","2000",338,"Australia",-27,133
"AU","tvEpisode","2003",262,"Australia",-27,133
"AU","videoGame","1990",10,"Australia",-27,133
"AU","videoGame","1982",2,"Australia",-27,133
"AU","tvEpisode","1968",4,"Australia",-27,133
"AU","movie","1972",214,"Australia",-27,133
"AU","movie","2023",22,"Australia",-27,133
"AU","videoGame","1993",10,"Australia",-27,133
"AU","tvEpisode","1972",61,"Australia",-27,133
"AU","tvEpisode","2011",212,"Australia",-27,133
"AU","tvEpisode","2022",1,"Australia",-27,133
"AU","tvEpisode","2002",332,"Australia",-27,133
"AU","tvEpisode","1978",2,"Australia",-27,133
"AU","movie","2027",1,"Australia",-27,133
"AU","movie","2005",471,"Australia",-27,133
"AU","movie","1997",303,"Australia",-27,133
"AU","movie","1961",91,"Australia",-27,133
"AU","movie","1956",94,"Australia",-27,133
"AU","movie","1952",84,"Australia",-27,133
"AU","videoGame","2009",17,"Australia",-27,133
"AU","movie","2007",582,"Australia",-27,133
"AU","tvEpisode","2000",390,"Australia",-27,133
"AU","movie","2003",388,"Australia",-27,133
"AU","movie","1992",243,"Australia",-27,133
"AU","movie","1960",101,"Australia",-27,133
"AU","movie","1973",249,"Australia",-27,133
"AU","movie","1967",120,"Australia",-27,133
"AU","movie","1964",92,"Australia",-27,133
"AU","tvEpisode","2009",371,"Australia",-27,133
"AU","tvEpisode","2020",398,"Australia",-27,133
"AU","movie","1980",230,"Australia",-27,133
"AU","tvEpisode","1990",180,"Australia",-27,133
"AU","tvEpisode","1995",109,"Australia",-27,133
"AU","movie","1985",278,"Australia",-27,133
"AU","tvEpisode","1989",168,"Australia",-27,133
"AU","tvEpisode","2010",354,"Australia",-27,133
"AU","tvEpisode","1983",86,"Australia",-27,133
"AU","tvEpisode","1977",26,"Australia",-27,133
"AU","movie","1970",193,"Australia",-27,133
"AU","tvEpisode","2016",313,"Australia",-27,133
"AU","movie","2002",388,"Australia",-27,133
"AU","movie","1998",329,"Australia",-27,133
"AU","videoGame","1989",2,"Australia",-27,133
"AU","movie","1958",102,"Australia",-27,133
"AU","videoGame","2015",31,"Australia",-27,133
"AU","tvEpisode","1987",161,"Australia",-27,133
"AU","tvEpisode","1992",233,"Australia",-27,133
"AU","movie","1971",202,"Australia",-27,133
"AU","tvEpisode","1997",189,"Australia",-27,133
"AU","videoGame","2000",16,"Australia",-27,133
"AU","videoGame","2016",23,"Australia",-27,133
"AU","movie","1953",101,"Australia",-27,133
"AU","movie","1994",303,"Australia",-27,133
"AU","videoGame","1996",9,"Australia",-27,133
"AU","movie","1966",115,"Australia",-27,133
"AU","movie","2006",553,"Australia",-27,133
"AU","videoGame","1992",8,"Australia",-27,133
"AU","movie","1965",103,"Australia",-27,133
"AU","videoGame","1987",2,"Australia",-27,133
"AU","movie","2012",821,"Australia",-27,133
"AU","videoGame","2021",8,"Australia",-27,133
"AU","movie","1962",90,"Australia",-27,133
"AU","tvEpisode","1988",174,"Australia",-27,133
"AU","videoGame","1991",7,"Australia",-27,133
"AU","movie","2021",1065,"Australia",-27,133
"AU","videoGame","1977",1,"Australia",-27,133
"AU","videoGame","1988",5,"Australia",-27,133
"AU","movie","1974",225,"Australia",-27,133
"AU","videoGame","2017",21,"Australia",-27,133
"AU","videoGame","2005",16,"Australia",-27,133
"AU","movie","1986",275,"Australia",-27,133
"AW","movie","2014",1,"Aruba",12.5,-69.9667
"AW","movie","1998",1,"Aruba",12.5,-69.9667
"AW","movie","2002",2,"Aruba",12.5,-69.9667
"AW","movie","2013",2,"Aruba",12.5,-69.9667
"AW","movie","2004",2,"Aruba",12.5,-69.9667
"AW","movie","2001",1,"Aruba",12.5,-69.9667
"AZ","movie","2011",15,"Azerbaijan",40.5,47.5
"AZ","movie","1988",1,"Azerbaijan",40.5,47.5
"AZ","movie","2012",16,"Azerbaijan",40.5,47.5
"AZ","tvEpisode","2014",1,"Azerbaijan",40.5,47.5
"AZ","movie","2002",5,"Azerbaijan",40.5,47.5
"AZ","movie","1974",1,"Azerbaijan",40.5,47.5
"AZ","movie","1994",6,"Azerbaijan",40.5,47.5
"AZ","movie","1975",1,"Azerbaijan",40.5,47.5
"AZ","movie","2001",6,"Azerbaijan",40.5,47.5
"AZ","movie","2014",137,"Azerbaijan",40.5,47.5
"AZ","movie","2019",9,"Azerbaijan",40.5,47.5
"AZ","movie","1979",2,"Azerbaijan",40.5,47.5
"AZ","movie","1991",4,"Azerbaijan",40.5,47.5
"AZ","movie","1953",1,"Azerbaijan",40.5,47.5
"AZ","movie","2013",36,"Azerbaijan",40.5,47.5
"AZ","movie","1992",3,"Azerbaijan",40.5,47.5
"AZ","movie","1993",6,"Azerbaijan",40.5,47.5
"AZ","movie","1997",6,"Azerbaijan",40.5,47.5
"AZ","movie","1986",1,"Azerbaijan",40.5,47.5
"AZ","movie","1984",1,"Azerbaijan",40.5,47.5
"AZ","movie","2021",6,"Azerbaijan",40.5,47.5
"AZ","movie","2006",12,"Azerbaijan",40.5,47.5
"AZ","tvEpisode","2021",4,"Azerbaijan",40.5,47.5
"AZ","movie","2007",9,"Azerbaijan",40.5,47.5
"AZ","movie","2020",8,"Azerbaijan",40.5,47.5
"AZ","movie","2005",9,"Azerbaijan",40.5,47.5
"AZ","movie","2018",18,"Azerbaijan",40.5,47.5
"AZ","movie","1996",1,"Azerbaijan",40.5,47.5
"AZ","movie","1995",11,"Azerbaijan",40.5,47.5
"AZ","movie","1998",5,"Azerbaijan",40.5,47.5
"AZ","movie","2008",10,"Azerbaijan",40.5,47.5
"AZ","movie","2015",35,"Azerbaijan",40.5,47.5
"AZ","movie","1989",2,"Azerbaijan",40.5,47.5
"AZ","movie","1977",1,"Azerbaijan",40.5,47.5
"AZ","movie","1969",1,"Azerbaijan",40.5,47.5
"AZ","movie","2004",10,"Azerbaijan",40.5,47.5
"AZ","movie","1999",3,"Azerbaijan",40.5,47.5
"AZ","movie","2010",9,"Azerbaijan",40.5,47.5
"AZ","movie","2003",7,"Azerbaijan",40.5,47.5
"AZ","movie","1971",1,"Azerbaijan",40.5,47.5
"AZ","movie","1964",1,"Azerbaijan",40.5,47.5
"AZ","movie","1980",2,"Azerbaijan",40.5,47.5
"AZ","movie","2017",15,"Azerbaijan",40.5,47.5
"AZ","movie","1965",1,"Azerbaijan",40.5,47.5
"AZ","movie","1972",1,"Azerbaijan",40.5,47.5
"AZ","movie","2000",6,"Azerbaijan",40.5,47.5
"AZ","movie","2016",22,"Azerbaijan",40.5,47.5
"AZ","movie","1982",1,"Azerbaijan",40.5,47.5
"AZ","movie","1983",1,"Azerbaijan",40.5,47.5
"AZ","movie","2009",9,"Azerbaijan",40.5,47.5
"AZ","movie","1978",2,"Azerbaijan",40.5,47.5
"BA","tvEpisode","2010",24,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2013",13,"BosniaAndHerzegovina",44,18
"BA","movie","1969",1,"BosniaAndHerzegovina",44,18
"BA","movie","2007",38,"BosniaAndHerzegovina",44,18
"BA","movie","1986",1,"BosniaAndHerzegovina",44,18
"BA","movie","1977",2,"BosniaAndHerzegovina",44,18
"BA","movie","1989",3,"BosniaAndHerzegovina",44,18
"BA","movie","2017",57,"BosniaAndHerzegovina",44,18
"BA","movie","2006",24,"BosniaAndHerzegovina",44,18
"BA","movie","2019",39,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2020",1,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2008",39,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2015",80,"BosniaAndHerzegovina",44,18
"BA","movie","1966",4,"BosniaAndHerzegovina",44,18
"BA","movie","1981",1,"BosniaAndHerzegovina",44,18
"BA","movie","2009",26,"BosniaAndHerzegovina",44,18
"BA","movie","2000",16,"BosniaAndHerzegovina",44,18
"BA","movie","1988",3,"BosniaAndHerzegovina",44,18
"BA","movie","2023",1,"BosniaAndHerzegovina",44,18
"BA","movie","2020",35,"BosniaAndHerzegovina",44,18
"BA","videoGame","2020",1,"BosniaAndHerzegovina",44,18
"BA","movie","2021",28,"BosniaAndHerzegovina",44,18
"BA","movie","2001",14,"BosniaAndHerzegovina",44,18
"BA","movie","2002",12,"BosniaAndHerzegovina",44,18
"BA","movie","2011",30,"BosniaAndHerzegovina",44,18
"BA","movie","2008",24,"BosniaAndHerzegovina",44,18
"BA","movie","1993",1,"BosniaAndHerzegovina",44,18
"BA","movie","1991",2,"BosniaAndHerzegovina",44,18
"BA","movie","2014",41,"BosniaAndHerzegovina",44,18
"BA","movie","1962",1,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2014",14,"BosniaAndHerzegovina",44,18
"BA","movie","1976",1,"BosniaAndHerzegovina",44,18
"BA","movie","1996",11,"BosniaAndHerzegovina",44,18
"BA","movie","1963",1,"BosniaAndHerzegovina",44,18
"BA","movie","1959",1,"BosniaAndHerzegovina",44,18
"BA","movie","2016",47,"BosniaAndHerzegovina",44,18
"BA","movie","2022",3,"BosniaAndHerzegovina",44,18
"BA","movie","2003",22,"BosniaAndHerzegovina",44,18
"BA","movie","1971",2,"BosniaAndHerzegovina",44,18
"BA","movie","1970",1,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2009",15,"BosniaAndHerzegovina",44,18
"BA","movie","2005",20,"BosniaAndHerzegovina",44,18
"BA","movie","2018",63,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","1997",1,"BosniaAndHerzegovina",44,18
"BA","movie","1984",4,"BosniaAndHerzegovina",44,18
"BA","videoGame","2019",1,"BosniaAndHerzegovina",44,18
"BA","movie","1998",12,"BosniaAndHerzegovina",44,18
"BA","movie","1995",10,"BosniaAndHerzegovina",44,18
"BA","movie","1987",2,"BosniaAndHerzegovina",44,18
"BA","movie","1999",8,"BosniaAndHerzegovina",44,18
"BA","movie","1978",2,"BosniaAndHerzegovina",44,18
"BA","movie","2012",31,"BosniaAndHerzegovina",44,18
"BA","movie","1967",1,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2012",15,"BosniaAndHerzegovina",44,18
"BA","movie","1990",4,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2007",18,"BosniaAndHerzegovina",44,18
"BA","movie","1974",1,"BosniaAndHerzegovina",44,18
"BA","movie","1965",1,"BosniaAndHerzegovina",44,18
"BA","movie","1997",20,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2011",39,"BosniaAndHerzegovina",44,18
"BA","movie","1972",2,"BosniaAndHerzegovina",44,18
"BA","movie","2013",56,"BosniaAndHerzegovina",44,18
"BA","movie","1994",13,"BosniaAndHerzegovina",44,18
"BA","movie","2015",43,"BosniaAndHerzegovina",44,18
"BA","movie","2010",35,"BosniaAndHerzegovina",44,18
"BA","movie","1961",1,"BosniaAndHerzegovina",44,18
"BA","movie","1980",1,"BosniaAndHerzegovina",44,18
"BA","tvEpisode","2016",3,"BosniaAndHerzegovina",44,18
"BA","movie","2004",20,"BosniaAndHerzegovina",44,18
"BA","movie","1979",1,"BosniaAndHerzegovina",44,18
"BB","tvEpisode","2015",2,"Barbados",13.1667,-59.5333
"BB","movie","2017",2,"Barbados",13.1667,-59.5333
"BB","movie","2007",3,"Barbados",13.1667,-59.5333
"BB","movie","2021",1,"Barbados",13.1667,-59.5333
"BB","movie","2016",1,"Barbados",13.1667,-59.5333
"BB","movie","2010",1,"Barbados",13.1667,-59.5333
"BB","movie","2014",3,"Barbados",13.1667,-59.5333
"BB","movie","2020",1,"Barbados",13.1667,-59.5333
"BB","movie","2005",1,"Barbados",13.1667,-59.5333
"BB","movie","2004",1,"Barbados",13.1667,-59.5333
"BB","movie","2019",1,"Barbados",13.1667,-59.5333
"BB","movie","2018",1,"Barbados",13.1667,-59.5333
"BB","movie","2013",1,"Barbados",13.1667,-59.5333
"BB","movie","2012",1,"Barbados",13.1667,-59.5333
"BB","tvEpisode","2014",2,"Barbados",13.1667,-59.5333
"BB","movie","2015",2,"Barbados",13.1667,-59.5333
"BD","movie","1990",16,"Bangladesh",24,90
"BD","movie","1959",5,"Bangladesh",24,90
"BD","movie","1989",25,"Bangladesh",24,90
"BD","movie","2019",48,"Bangladesh",24,90
"BD","movie","1977",18,"Bangladesh",24,90
"BD","movie","1982",21,"Bangladesh",24,90
"BD","movie","2013",26,"Bangladesh",24,90
"BD","movie","1999",17,"Bangladesh",24,90
"BD","movie","2018",38,"Bangladesh",24,90
"BD","movie","1993",20,"Bangladesh",24,90
"BD","movie","1995",20,"Bangladesh",24,90
"BD","movie","2004",17,"Bangladesh",24,90
"BD","movie","1980",22,"Bangladesh",24,90
"BD","movie","1997",21,"Bangladesh",24,90
"BD","movie","1979",24,"Bangladesh",24,90
"BD","movie","1987",21,"Bangladesh",24,90
"BD","movie","2005",30,"Bangladesh",24,90
"BD","movie","1967",23,"Bangladesh",24,90
"BD","movie","1969",22,"Bangladesh",24,90
"BD","movie","1961",7,"Bangladesh",24,90
"BD","movie","1970",30,"Bangladesh",24,90
"BD","movie","1973",13,"Bangladesh",24,90
"BD","movie","2012",27,"Bangladesh",24,90
"BD","tvEpisode","2013",12,"Bangladesh",24,90
"BD","movie","2002",20,"Bangladesh",24,90
"BD","tvEpisode","2012",7,"Bangladesh",24,90
"BD","movie","2001",17,"Bangladesh",24,90
"BD","tvEpisode","2014",10,"Bangladesh",24,90
"BD","movie","1972",16,"Bangladesh",24,90
"BD","movie","1992",12,"Bangladesh",24,90
"BD","movie","2007",27,"Bangladesh",24,90
"BD","movie","1983",19,"Bangladesh",24,90
"BD","movie","1963",6,"Bangladesh",24,90
"BD","movie","1976",16,"Bangladesh",24,90
"BD","movie","2021",65,"Bangladesh",24,90
"BD","movie","1984",22,"Bangladesh",24,90
"BD","movie","1954",1,"Bangladesh",24,90
"BD","movie","2003",24,"Bangladesh",24,90
"BD","movie","1978",17,"Bangladesh",24,90
"BD","videoGame","2021",1,"Bangladesh",24,90
"BD","movie","2022",6,"Bangladesh",24,90
"BD","movie","2016",47,"Bangladesh",24,90
"BD","movie","2000",18,"Bangladesh",24,90
